hour	8.235113860498068E-6
cat food	8.211351396654079E-6
heavy meal	8.14197462492845E-6
rodent	8.121485333987887E-6
great food	8.119257146169834E-6
ton	8.101617465389617E-6
doughnut	8.093708277612005E-6
dog world	7.987529782913755E-6
potato chip	7.936074411034551E-6
fried chicken	7.846273350030918E-6
cooked food	7.845146101989334E-6
wrong food	7.791661667661552E-6
carrion	7.785931333399425E-6
regular meal	7.743019282028704E-6
tuna	7.736041272225323E-6
cricket	7.723566575703104E-6
good breakfast	7.682975724480416E-6
poultry	7.6153393635818595E-6
rat	7.540136008384753E-6
crap	7.512282603327677E-6
small portion	7.506491418933027E-6
lettuce	7.4902249575811464E-6
spinach	7.297781548877965E-6
raw fish	7.276504805016193E-6
rabbit	7.269422865113494E-6
prey	7.24519875803461E-6
favorite food	7.220584829548938E-6
lizard	7.178367021054933E-6
toast	6.978491609516222E-6
lean meat	6.941958304193945E-6
soy	6.872298464724467E-6
baby food	6.859359251491139E-6
sausage	6.815502108076968E-6
liver	6.764643800542065E-6
small animal	6.740857971336284E-6
bad food	6.733286284349256E-6
acorn	6.724998908440317E-6
frequent meal	6.704266954985223E-6
muffin	6.6571524294926315E-6
full meal	6.653835044385205E-6
tofu	6.618228291695187E-6
ice-cream	6.596343430475373E-6
pellet	6.525523814968716E-6
fill	6.514445345936705E-6
delicious food	6.379031628310642E-6
invertebrate	6.2336578206796804E-6
biscuit	6.195816038135532E-6
horse meat	6.1823929930631164E-6
ramen	6.1773433455794215E-6
vegetation	6.171391648120652E-6
drink	6.106151358912744E-6
regular food	6.081554916678671E-6
dead animal	6.068155023903199E-6
spider	6.029912235464683E-6
local food	6.01510368660736E-6
lamb	5.978271734022221E-6
fry	5.970433399273201E-6
well balanced diet	5.949380414595669E-6
no meat	5.933128874499084E-6
raw vegetable	5.8881823138959545E-6
sugary food	5.844870540785179E-6
poo	5.839100141639267E-6
indian food	5.796493375664057E-6
cabbage	5.73274671507464E-6
nectar	5.729046431792082E-6
young leaf	5.709801359212047E-6
grub	5.6992374002131064E-6
porridge	5.661671107579203E-6
healthy snack	5.641920480448254E-6
brown rice	5.633505036514027E-6
bagel	5.623422283412655E-6
grapefruit	5.6141182438820946E-6
treat	5.599140714830451E-6
slug	5.586229671949593E-6
avocado	5.569724599782583E-6
cunt	5.53434825705095E-6
cherry	5.500276694015049E-6
pickle	5.407744571764115E-6
veg	5.3837455846159115E-6
small insect	5.37919268375744E-6
sprouts	5.376398627651241E-6
paleo	5.3743694246598766E-6
ham	5.3358525125818E-6
whole thing	5.326337858027594E-6
word	5.267206103383006E-6
ant	5.252991826961492E-6
same thing	5.220971839703103E-6
kibble	5.208495079224597E-6
raw fruit	5.170179294968093E-6
cow	5.105065213415317E-6
raw egg	5.0631165275914935E-6
low carb	5.032527625815954E-6
small mammal	5.017530297793863E-6
3 meals a day	5.016530422121453E-6
foliage	5.008416686011718E-6
school lunch	5.003704269130977E-6
dirt	4.997652865523438E-6
lean protein	4.97382705960283E-6
slice	4.965824286418807E-6
normal food	4.934559863481717E-6
krill	4.920210692292602E-6
normal diet	4.849604025321478E-6
well-balanced meal	4.79199733534714E-6
larva	4.785112835172469E-6
crustacean	4.783053799281279E-6
varied diet	4.76812243240905E-6
mango	4.732361310996451E-6
bland food	4.7247995260018984E-6
baby	4.697788023811918E-6
exercise	4.6930519279049605E-6
sweet potato	4.6883908783597375E-6
dark chocolate	4.687634812781161E-6
onion	4.6861266637534694E-6
cheetos	4.664560510276991E-6
unprocessed food	4.664560510276991E-6
crawfish	4.647574957577563E-6
establishment	4.637470001802015E-6
good meal	4.633363516807734E-6
small amount	4.631671740788438E-6
raw oyster	4.622338786663666E-6
greasy food	4.620584042700534E-6
half	4.580292232173091E-6
cucumber	4.534460928414876E-6
nothing	4.528736656120488E-6
table food	4.5213413527325856E-6
hotdog	4.504750150765656E-6
starch	4.496848866339311E-6
japanese food	4.485642562573404E-6
green vegetable	4.474705885265021E-6
cat	4.441133700296802E-6
fruits	4.433126861298624E-6
icecream	4.424061204337905E-6
sunflower seed	4.3919505908996965E-6
fresh vegetable	4.373069656111488E-6
pig	4.345150738603231E-6
bbq	4.336838733148773E-6
proper food	4.333130874847907E-6
rich food	4.296073229539423E-6
mosquito	4.285698674834661E-6
bait	4.275937552980949E-6
wheaties	4.262732747772078E-6
peach	4.238423161875141E-6
garbage	4.2300619601576765E-6
canned food	4.192548595196641E-6
prunes	4.189205275801628E-6
hard food	4.186537551944554E-6
nutritious diet	4.1624020158313115E-6
placenta	4.131723435578795E-6
passover	4.092231406571219E-6
chili	4.084444348699779E-6
white rice	4.0650683932077275E-6
food item	4.058946610985328E-6
asparagus	4.05273734254022E-6
blueberry	4.039076373929895E-6
crop	4.031706530909167E-6
waffle	4.031172487974671E-6
candy bar	4.0264983006508615E-6
unleavened bread	3.976424162776429E-6
fly	3.973911867423429E-6
thai food	3.956283952880791E-6
bud	3.955385710747891E-6
popsicles	3.946057977267213E-6
whole fruit	3.931842939086855E-6
tuber	3.91097458589692E-6
crayfish	3.910871130157066E-6
ounce	3.897870629672896E-6
big breakfast	3.893634577730701E-6
human	3.860327666877629E-6
servings of fruits	3.854203995062492E-6
italian food	3.851159939514784E-6
grasshopper	3.843025188418347E-6
hot food	3.8156689741310225E-6
crumb	3.796732532232775E-6
white bread	3.7940638336605457E-6
chicken nugget	3.7874587956769202E-6
vegetarian diet	3.7842999157405513E-6
oat	3.7817503804888934E-6
low-fat diet	3.739169366278638E-6
main meal	3.699273351223626E-6
enough food	3.6839146775801115E-6
twig	3.6676754584601237E-6
elephant	3.663420967973226E-6
outdoors	3.6431393655342185E-6
legume	3.638416456770009E-6
enough fruit	3.6216542446562367E-6
wheat	3.606557456792515E-6
high fiber food	3.5813607446022434E-6
3 hour	3.5796358349462626E-6
good diet	3.5649808798647363E-6
pho	3.5623846376008878E-6
gram	3.5077166693087275E-6
boiled egg	3.50540650460785E-6
large quantity	3.4960173341947346E-6
rib	3.4914223553916672E-6
particular food	3.4899195234394564E-6
chocolate cake	3.4885022525601076E-6
cottage cheese	3.476674213986829E-6
grown food	3.474962277897162E-6
nutritious meal	3.471106986539168E-6
that stuff	3.4649477910976924E-6
marshmallow	3.464208374415112E-6
pretzel	3.459111731131044E-6
squid	3.450920661276895E-6
yellow snow	3.4489596997358357E-6
mcdonalds	3.4143667539230405E-6
feed	3.402539900621069E-6
pineapple	3.392184885429612E-6
brownie	3.3904837855376964E-6
poison	3.3903633125720023E-6
manna	3.370428985668142E-6
wild mushroom	3.3650671911911223E-6
animal flesh	3.3306371210377868E-6
oily fish	3.3306371210377868E-6
salty food	3.323551938916214E-6
sheep	3.3100070036753734E-6
cheesecake	3.3065176253316014E-6
carcass	3.2859744747345105E-6
healthy fat	3.2844624649219626E-6
canary	3.2770821867646153E-6
whole	3.269954599597385E-6
locust	3.2685753620212556E-6
almond	3.2572226729683526E-6
street food	3.2473855206741442E-6
mussel	3.2441417659775787E-6
melon	3.2378529378577575E-6
zooplankton	3.2354757954742124E-6
deer	3.2161625898386142E-6
creampie	3.212260286195023E-6
small bird	3.200941153475145E-6
popsicle	3.1896432006950917E-6
wet food	3.17613718868455E-6
chicken wing	3.1734239900213405E-6
healthy balanced diet	3.1638780853877496E-6
raisin	3.156639112499229E-6
squirrel	3.139203816103678E-6
pollen	3.1255275372375303E-6
dick	3.116743429884641E-6
bunch	3.1141260333092414E-6
wing	3.0989444781913747E-6
milk	3.0745316431902987E-6
butter	3.073770837033861E-6
brunch	3.054083501996732E-6
crisps	3.053969460053205E-6
sweet food	3.043480074177083E-6
way	3.011135503876524E-6
paint chip	3.0026809179897357E-6
pill	2.992209054794816E-6
macaroni	2.9896763908635226E-6
pudding	2.989671606008011E-6
three times a day	2.98245327337703E-6
produce	2.9798362428116856E-6
light meal	2.973188353232041E-6
homework	2.9671732666094054E-6
apple pie	2.966771843277306E-6
egg white	2.964603239468177E-6
spoonful	2.9616305379596585E-6
disorder symptom	2.956816604582215E-6
boogers	2.956816604582215E-6
duck	2.9545653641559E-6
ones	2.9528011279304804E-6
young shoot	2.9514884104669783E-6
normal meal	2.9452007977389744E-6
sardine	2.9422524351230105E-6
vegetarian food	2.938388293912285E-6
puppy food	2.9224352703925896E-6
plant food	2.9150212247425133E-6
small rodent	2.901129282979394E-6
weed	2.8997429275800506E-6
caviar	2.8930160094621425E-6
bone	2.879478394103513E-6
prepared food	2.8765993464515483E-6
papaya	2.8693918578669132E-6
drink water	2.8668340745783824E-6
contaminated fish	2.859601984579351E-6
pod	2.8530438607467043E-6
plate	2.8525341594134014E-6
animal food	2.8429211650336445E-6
stew	2.8331213206255375E-6
clam	2.8268796864065764E-6
morsel	2.816118920203162E-6
corpse	2.8152897914354345E-6
gram of protein	2.8081854322234724E-6
saturated fat	2.802355476886464E-6
venison	2.792364147524823E-6
seaweed	2.7872655038182545E-6
barbecue	2.781087019499201E-6
500 calorie	2.7796717593229266E-6
person food	2.7722187497461675E-6
tadpole	2.7667431658235336E-6
hole	2.7662095364553583E-6
bar	2.7651376966788096E-6
al fresco	2.761858368943259E-6
2 hour	2.7594031411208865E-6
ice cream cone	2.7564150411991288E-6
nacho	2.75493611577758E-6
doritos	2.74729700882499E-6
cold food	2.7365343242836E-6
cantaloupe	2.7356190604001953E-6
herbivore	2.7302329948450265E-6
cooking	2.7226757239742263E-6
tail	2.719847314550827E-6
seeds	2.7129690507947904E-6
pomegranate	2.7087802228770622E-6
huge meal	2.7066023510966734E-6
heart	2.692603615952188E-6
flake	2.6820012265340055E-6
dim sum	2.6775386105735153E-6
specific food	2.6717586087339923E-6
high fiber diet	2.6643987027883103E-6
fallen fruit	2.6643987027883103E-6
vegetarian	2.6614689985574364E-6
vegetables and fruits	2.6486657008119245E-6
salt	2.6409492435561034E-6
simple food	2.626478634057086E-6
traditional food	2.6223240184789886E-6
bamboo	2.614511157725196E-6
foods	2.6140859082586536E-6
milk product	2.611662073192715E-6
starchy food	2.599874327201009E-6
raw diet	2.599874327201009E-6
monkey	2.599487795241396E-6
mosquito larva	2.585163048613847E-6
plant material	2.579647296394279E-6
vegan	2.57623081655692E-6
vegan diet	2.561498825414124E-6
acidic food	2.5611159398862237E-6
catfish	2.550227951913605E-6
wood	2.5492268254573477E-6
grit	2.5459919026814743E-6
pear	2.537941177904646E-6
beet	2.5364541369963727E-6
mush	2.526977690687426E-6
sweet fruit	2.52497253045128E-6
last meal	2.5134468362247746E-6
pulp	2.5111208716840164E-6
plant-based diet	2.5087651488969315E-6
meals	2.4978240018179536E-6
regular diet	2.494093090788546E-6
mcdonald	2.485461985074305E-6
cookie dough	2.4831031768280222E-6
skin	2.465098710198757E-6
saltine cracker	2.460105346146301E-6
human food	2.449058600963458E-6
cock	2.4462303000166236E-6
coconut	2.4353636731852654E-6
mashed potato	2.433813425973587E-6
cockroach	2.4265283366476506E-6
veal	2.4121611958730084E-6
jelly sandwich	2.408085314986485E-6
refined sugar	2.405863622455247E-6
complex carbs	2.401810932170212E-6
goat	2.3994155533401276E-6
mealworms	2.3825757937053654E-6
raw food diet	2.3782648000658326E-6
big mac	2.3782648000658326E-6
bird egg	2.3763150780455342E-6
animal protein	2.3551852512975795E-6
crappy food	2.3521325651251828E-6
pastry	2.3468286039993064E-6
peanut butter sandwich	2.346531817918404E-6
pork product	2.3314967689396613E-6
small frequent meal	2.3262080502156013E-6
protein bar	2.3135618671058906E-6
tuna sandwich	2.3132729850216032E-6
cotton candy	2.2923608373151233E-6
fungus	2.2886330130587216E-6
vegies	2.2840690264535327E-6
mammal	2.2780047121693094E-6
high-fiber food	2.2606706763662928E-6
dust	2.2557279608961575E-6
turnip	2.254231502227707E-6
plant matter	2.2444287614497526E-6
dog meat	2.2431272800045333E-6
packed lunch	2.2360222881872843E-6
soy product	2.2297866408858042E-6
acorns	2.2287568573801393E-6
baked potato	2.228400030596094E-6
saltine	2.206293567797279E-6
piece	2.2033153827844968E-6
cals	2.202252204529144E-6
termite	2.197669441004062E-6
kfc	2.1896416432813087E-6
servings of fish	2.186754458795975E-6
clean food	2.185956369745207E-6
complex carbohydrate	2.182431558170817E-6
dung	2.1807660469345355E-6
bun	2.171936349057191E-6
alot	2.1699066460402963E-6
yummy food	2.168036476377455E-6
heavy food	2.1665654374239536E-6
plant-based food	2.1665654374239536E-6
light breakfast	2.165426977225557E-6
durian	2.1582139221879704E-6
comfort food	2.1526289122190933E-6
high protein diet	2.148589817074661E-6
spoiled food	2.1480366147697116E-6
dairy food	2.1321908737752333E-6
scrap	2.130521144293407E-6
undercooked meat	2.130296495993945E-6
stem	2.128539105675831E-6
vomit	2.125135842126018E-6
beetle	2.1249889464856102E-6
handful	2.115191286498831E-6
green leafy vegetable	2.113280669104001E-6
scrambled egg	2.1119273471451237E-6
ramen noodle	2.108044266875992E-6
low fat food	2.1063863318556413E-6
olive	2.1042575536500643E-6
christmas dinner	2.103479395629236E-6
proper meal	2.0969323041267514E-6
healthful food	2.096443525346097E-6
cheerios	2.096443525346097E-6
sauerkraut	2.0820360232468814E-6
right things	2.0810808145151234E-6
garlic	2.0766424342259644E-6
cardboard	2.070932946025734E-6
small creature	2.0660418873268846E-6
hummus	2.0626273114923066E-6
amphibian	2.059170959189437E-6
tortilla	2.0582817408928355E-6
korean food	2.0538618414446007E-6
bowl	2.0532468656525704E-6
fresh fish	2.0524177486180414E-6
zucchini	2.0510438951427297E-6
battery	2.03991294102257E-6
kimchi	2.0384935086684833E-6
whale meat	2.037283597300667E-6
oily food	2.037283597300667E-6
trout	2.0324605764397513E-6
appetizer	2.0324092164434474E-6
fowl	2.0271832690391126E-6
cauliflower	2.0268004219523644E-6
eggplant	2.0224438484781087E-6
green veggie	2.0200172116404543E-6
sand	2.018769930398699E-6
chocolate bar	2.0155862439873355E-6
earthworm	2.0155862439873355E-6
meatball	2.0145125182800814E-6
high-fat diet	2.010382013575623E-6
shark	2.008810035244135E-6
pepper	2.007539303380692E-6
birthday cake	2.002501811600082E-6
refined food	1.9975554669273416E-6
snow	1.9855325326549353E-6
cheese sandwich	1.9851118600169827E-6
sashimi	1.9833871069326887E-6
passover meal	1.9831268048652233E-6
mouse	1.9690122380209855E-6
frozen food	1.9640979606102726E-6
disordered behavior	1.9634671984926498E-6
raw chicken	1.9612865254973336E-6
scone	1.955977742754411E-6
asian food	1.955435565078533E-6
bit	1.9552058411001937E-6
organism	1.9512078035763196E-6
vegetable matter	1.949865814500087E-6
leafy vegetable	1.949865814500087E-6
iron-rich food	1.9494485021087873E-6
large insect	1.938817235613035E-6
halloween candy	1.938749692391375E-6
turtle	1.9374767270950215E-6
gm food	1.934866847612323E-6
bacterium	1.9317794642425093E-6
table scrap	1.918467466803536E-6
low fat diet	1.917369114882345E-6
green bean	1.911610969160569E-6
sweet thing	1.911560510834787E-6
lasagna	1.9096821439306938E-6
processed meat	1.907076496252705E-6
lichen	1.905363653551258E-6
quantity	1.9039354641911955E-6
amazing food	1.8966723509346228E-6
heart-healthy diet	1.8940986036555911E-6
raw beef	1.8940986036555911E-6
non-food item	1.8872237025264008E-6
dumpling	1.8870334722074775E-6
margarine	1.877149905053006E-6
non-vegetarian food	1.8762011914861856E-6
fatty meal	1.8543596028336415E-6
cold cereal	1.8543596028336415E-6
eyeball	1.8504736319025929E-6
yoghurt	1.8497807972959183E-6
pretty much anything	1.8378371016175302E-6
well balanced meal	1.836033393540187E-6
pest	1.8309610088737631E-6
etc	1.828385600751818E-6
mexican	1.8275973399805229E-6
offal	1.8261889751183696E-6
goodie	1.8237881222685964E-6
sea food	1.8161018895203713E-6
small snack	1.8161018895203713E-6
excrement	1.8080078512118174E-6
pumpkin pie	1.804397716841435E-6
pigeon	1.8026356088148833E-6
cornflakes	1.801980710363051E-6
white meat	1.8000679944753605E-6
primary consumer	1.7956189483136274E-6
poor diet	1.7925106723619335E-6
alkaline food	1.786098862373701E-6
vegatables	1.786098862373701E-6
loaf	1.7782980566207239E-6
live food	1.7771174344119507E-6
vole	1.7715836130492578E-6
bon-bons	1.7713479065423035E-6
contaminated meat	1.7713479065423035E-6
raw carrot	1.7708930462801869E-6
croissant	1.768675731245489E-6
new food	1.7644420372069921E-6
jello	1.7644032631408894E-6
chick	1.7640637596458689E-6
insect larva	1.7563080518030913E-6
tree bark	1.7563080518030913E-6
natural diet	1.7563080518030913E-6
food group	1.7559715916926756E-6
drinking	1.7555273356795423E-6
high protein	1.7553648534195837E-6
prawn	1.7536615455211033E-6
mediterranean diet	1.7517302196480157E-6
drink milk	1.7487521072359896E-6
calorie meal	1.7487521072359896E-6
same amount	1.7471411547148905E-6
outside	1.7432450158515765E-6
free food	1.7376470526337821E-6
hearty breakfast	1.7346913666236463E-6
quinoa	1.7344128527286316E-6
meat product	1.7315366459680694E-6
tapas	1.7241043545759988E-6
desert	1.7230078397866704E-6
thanksgiving dinner	1.7197736532484814E-6
3 time	1.717962502622398E-6
aquatic insect	1.715817667422706E-6
finger food	1.7154299818523525E-6
whole apple	1.7077600279416664E-6
buffet	1.704038368360959E-6
citrus fruit	1.6895211010300151E-6
organic vegetable	1.6895211010300151E-6
toad	1.6838281975536777E-6
cup	1.6808931176386683E-6
wholesome food	1.6731806848373924E-6
okra	1.6684218463537544E-6
vegetarian meal	1.6666126038364613E-6
gelato	1.6627168515478728E-6
veges	1.6571150213659552E-6
raw cookie dough	1.6537415784774953E-6
faeces	1.6415468486914342E-6
leafy green vegetable	1.6385543582949656E-6
high calorie food	1.6385543582949656E-6
lentil	1.6351933611362842E-6
kale	1.6348602954319176E-6
wild game	1.6284706926575976E-6
frozen yogurt	1.6284446619674108E-6
fatty fish	1.627835191741775E-6
twinkies	1.6260273572830911E-6
tasty food	1.6253049337748936E-6
adult food	1.623318625756838E-6
cooked vegetable	1.6162381764283082E-6
fish food	1.6162381764283082E-6
cooked meat	1.614645783302404E-6
whale	1.6136506471129088E-6
4 hour	1.6093371570324157E-6
healthy thing	1.6087602650999337E-6
different fruit	1.6079141994937468E-6
small mice	1.604003626122351E-6
high-fat food	1.5948216003475458E-6
dry dog food	1.5948216003475458E-6
flake food	1.5948216003475458E-6
kosher food	1.5947923899011617E-6
extra calories	1.594492480175375E-6
ground beef	1.5944915232042726E-6
every time	1.5930126283678851E-6
chinese	1.5926696400519523E-6
western food	1.5883946192334043E-6
bamboo shoot	1.5883838624702437E-6
plenty	1.5876321983355444E-6
no food	1.5863209879858838E-6
living thing	1.5847885064169656E-6
kebab	1.5840065393853779E-6
cactus	1.582395355088693E-6
rich diet	1.5819390426938748E-6
red berry	1.574743272048145E-6
elk	1.5729679320364338E-6
ice	1.5657388737651227E-6
dogfood	1.5613974069608622E-6
low-fat dairy product	1.5613974069608622E-6
walnut	1.5527385658939925E-6
snack food	1.552447590164077E-6
high-fiber diet	1.5443358363948554E-6
ham sandwich	1.5443358363948554E-6
omelet	1.5385941902285704E-6
whole meal	1.5328431067438057E-6
good stuff	1.5258473464055235E-6
square meal	1.524131880329659E-6
decent food	1.5188848879625523E-6
fried rice	1.5136187344434802E-6
chicken soup	1.508423269685975E-6
sensible diet	1.5071137842441953E-6
pureed food	1.5071137842441953E-6
crab leg	1.5006030784474354E-6
bulb	1.4998257670074636E-6
dead fish	1.4982369893636602E-6
goldfish	1.4969233978004134E-6
chunk	1.495886592454874E-6
disorder behaviors	1.485674311902962E-6
buffalo wing	1.4807479577942184E-6
rest	1.478258415182985E-6
vegan food	1.4746058375560118E-6
fried fish	1.471254273135851E-6
plum	1.4649485554953008E-6
asshole	1.4625031678408218E-6
nutritious breakfast	1.4612176351962948E-6
unhealthy diet	1.4612176351962948E-6
similar food	1.4612176351962948E-6
high-calorie food	1.4612176351962948E-6
whole food diet	1.46013479952011E-6
amount	1.456400804515962E-6
persimmon	1.4556306130970726E-6
mutton	1.4556306130970726E-6
applesauce	1.450976369746893E-6
uncooked food	1.4473669692525423E-6
granola	1.4465528208803457E-6
greek yogurt	1.4443205403740977E-6
small invertebrate	1.4368190514579618E-6
cabbage soup	1.4368190514579618E-6
wrong thing	1.436188388143218E-6
muesli	1.434132095928084E-6
pet food	1.4311250088006903E-6
squash	1.4287330653278955E-6
oreo	1.4275215151884313E-6
phytoplankton	1.4260862894285147E-6
foie gras	1.4210233730616295E-6
nice meal	1.4204596731373957E-6
fiber-rich food	1.41537064240048E-6
thai	1.4120079384765604E-6
brine shrimp	1.4115422881475174E-6
protein food	1.4093064204525763E-6
bland diet	1.4093064204525763E-6
meal worm	1.4093064204525763E-6
delicacy	1.4061984059717628E-6
ethnic food	1.4040927161117362E-6
special food	1.400964153379077E-6
brussels sprouts	1.3987995415157043E-6
ripe fruit	1.3987995415157043E-6
matzah	1.397629016897398E-6
whole wheat bread	1.397629016897398E-6
whole cake	1.397629016897398E-6
fig	1.3972560077290746E-6
shoot	1.3946919663717088E-6
healthy fruit	1.3863923767466153E-6
artichoke	1.3863423692302797E-6
deli meat	1.3817481949524855E-6
tainted food	1.3770250451551402E-6
800 calorie	1.3770250451551402E-6
rye bread	1.3755644334689217E-6
mre	1.3755644334689217E-6
light food	1.3755644334689217E-6
leafy green	1.3747047151473988E-6
clover	1.3692099628750493E-6
moth	1.3677079286950316E-6
taco bell	1.361056524194827E-6
jellyfish	1.360183700665159E-6
high protein food	1.359731169903326E-6
poisonous mushroom	1.359731169903326E-6
mentos	1.359731169903326E-6
balanced food	1.359731169903326E-6
plastic	1.3585321372814578E-6
haggis	1.354439951929427E-6
wonderful food	1.3543901114385311E-6
millet	1.3497690011489133E-6
body weight	1.3472390233357575E-6
strange food	1.3456950515667536E-6
salsa	1.3449683716589488E-6
different thing	1.3448839143417205E-6
dry cereal	1.3434860711870576E-6
herring	1.3362959792888994E-6
roadkill	1.3358073807894492E-6
lemon	1.3337709804110556E-6
rock	1.3328227721990248E-6
school meal	1.3232249923503855E-6
healthy lunch	1.3177572711047062E-6
balanced breakfast	1.3176404869505882E-6
living food	1.3136818205705954E-6
balut	1.3136818205705954E-6
home-cooked meal	1.3115269921267601E-6
soybean	1.3073981466139062E-6
oreos	1.3058310365963576E-6
pumpkin	1.305107039778605E-6
